id,ticket_text,true_category,predicted_category,reasoning,langsmith_run_id,correct,run_name,prompt_version,prompt_sha256,model
t087,Item smells strongly of chemicals — definitely not okay to use around food.,product_issue,product_issue,"The customer reports a problem with the item they received (strong chemical smell, not suitable for use), which fits the product_issue category.",01a07895-43a0-70f2-85c5-d4687813090f,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t088,Strong chemical smell on the item. I wouldn't use this around food.,product_issue,product_issue,"The customer reports a problem with the product's condition (strong chemical smell), which fits the product_issue category.",01a07895-45a0-76b2-b6a5-18a914611887,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t089,Whatever you sent reeks of chemicals. Not food-safe.,product_issue,product_issue,"The customer is complaining that the received product is not as expected (has chemical smell, not food-safe), which falls under product_issue.",01a07895-47b6-7ae2-9dc7-a68e0c72931a,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t090,I can't log into my account — it keeps saying my password is wrong even after I reset it.,account_help,account_help,"The user is unable to log in, indicating a problem with account access and password reset, which falls under account_help.",01a07895-4a3c-7690-a314-26c0f7891ff5,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t091,Password reset didn't help — still can't log in.,account_help,account_help,"The user is unable to log in despite resetting password, which is an account-related issue.",01a07895-4c3b-7740-90cd-9daac7a0c024,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t092,Login keeps saying wrong password even though I just reset it. Help.,account_help,account_help,"The user cannot log in due to password issues, which falls under account_help.",01a07895-4e0d-7ab0-9c85-a35e619fd616,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t093,How do I update the credit card on file? I don't see the option anywhere in settings.,account_help,account_help,"The user is asking how to update the credit card on file, which is a change to payment method within their account.",01a07895-4ff6-7803-babe-46606f68542d,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t094,I need to change my saved card. Can't find the setting.,account_help,account_help,"The user wants to change a saved payment method, which is an account-related action.",01a07895-51fb-7da0-89b6-bf68efc576db,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t095,Where do I update my credit card info? Settings don't show it.,account_help,account_help,"The user is asking how to update credit card information, which is a change to payment method within their account.",01a07895-5419-7862-b758-826bc0502e1c,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t096,Please remove my old shipping address. I moved last month and don't want stuff going there.,account_help,account_help,"The request is to remove an old shipping address, which is a change to account information.",01a07895-5614-7403-8569-6bbca11adc05,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t097,Drop my old shipping address from my account. Just moved.,account_help,account_help,"The user wants to remove an old shipping address from their account, which is a request to modify account information.",01a07895-5812-7663-b435-05f85f557e3f,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t098,Could you delete my previous shipping address? I don't want things sent there.,account_help,account_help,"The request is to delete a previous shipping address, which is an account-related change.",01a07895-5a06-73d1-9ad2-04a4b48527f6,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t099,I keep getting 2FA codes I didn't request. Is someone trying to access my account?,account_help,account_help,"The user reports unexpected two-factor authentication codes, indicating a potential account access issue, which falls under account_help.",01a07895-5c03-7140-be0c-23805be3c6db,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t100,2FA codes are showing up that I didn't ask for. Should I be worried?,account_help,account_help,"The user is concerned about unexpected 2FA codes, which relates to account security and login issues, fitting the account_help category.",01a07895-5e1b-70e3-a256-4718600ee5b5,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t101,Random 2FA codes are arriving by SMS. I didn't request any.,account_help,account_help,"The user reports unexpected 2FA codes, indicating an issue with account security or login processes, which falls under account_help.",01a07895-6b01-73a0-92fe-98451cd92c47,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t102,The website won't let me check out — it keeps logging me out mid-payment.,account_help,account_help,"The user cannot complete checkout due to being logged out mid‑payment, which matches the disambiguation rule for account_help.",01a07895-6e80-74c3-ad10-b5351b80f2c1,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t103,Site logs me out every time I try to pay.,account_help,account_help,"The user is being logged out when trying to pay, which is an account-linked action failure, so it falls under account_help per the disambiguation rule.",01a07895-71c3-7053-8ede-304b1c1d6c48,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t104,Can't finish my purchase — keeps signing me out at the payment step.,account_help,account_help,"The user cannot complete a purchase because they are repeatedly signed out at the payment step, which is an account‑linked action. According to the disambiguation rule, this should be classified as account_help.",01a07895-74d2-7c42-b951-ee8ae27b20e7,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t105,Your app keeps crashing whenever I try to view my order history.,account_help,account_help,"The user cannot view order history due to app crashes, which is an account‑linked action failing because of a technical issue. According to the disambiguation rule, this should be classified as account_help.",01a07895-78b9-7fb3-ba18-415f5867ff76,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t106,App crashes every time I open my order history.,account_help,account_help,"The user reports an app crash when trying to view order history, which is an account‑linked action. According to the disambiguation rule, such crashes belong in the account_help category.",01a07895-7bde-73d1-b0a6-d777dbd4d9a8,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t107,Whenever I tap on my orders the app force-closes.,account_help,account_help,"The user cannot access their orders due to an app crash, which is an account‑linked action failing because of a technical issue. According to the disambiguation rule, this should be routed to account_help.",01a07895-7f1d-7fa0-9d16-9304e8ebbdb8,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t108,I forgot which email I used to sign up. How do I find my old account?,account_help,account_help,"The user is asking how to locate their account by identifying the email used to sign up, which is an account-related issue.",01a07895-8217-71d3-a9b9-7df01b2eff6c,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t109,Don't remember which email my account is under. How do I look it up?,account_help,account_help,"The user is asking how to retrieve or identify the email associated with their account, which is a login/account assistance issue.",01a07895-84e3-7ad3-b216-e30b0f450680,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t110,Lost track of the email I signed up with — can you help me find the account?,account_help,account_help,"The user cannot locate the email associated with their account and needs assistance accessing their account, which falls under account_help.",01a07895-876c-74c2-adc6-45f994dd2329,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t111,Need to change my account email to a different address — old one is dead.,account_help,account_help,"The user is requesting to change the email address associated with their account, which falls under account help.",01a07895-89ea-7d82-b490-d9c93d2f53fd,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t112,Old email is gone — please switch my account to my new email.,account_help,account_help,"The user is requesting to change the email associated with their account, which falls under account_help.",01a07895-8c3e-7430-b5e1-83268d385029,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t113,My signup email is dead. I want to switch the account to a new one.,account_help,account_help,"The user is requesting to change the email associated with their account and switch to a new account, which falls under account_help.",01a07895-8e5e-7151-a7a4-92ffd0997144,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t114,The discount code from your newsletter won't apply at checkout. Says 'invalid'.,account_help,account_help,"The issue is a rejected promo code at checkout, which per the disambiguation rule falls under account_help.",01a07895-90cf-7651-99c3-1c47ddcfa216,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t115,Newsletter promo code is being rejected at checkout as invalid.,account_help,account_help,"The issue involves a promo code being rejected at checkout, which falls under the disambiguation rule for account workflows, directing it to account_help.",01a07895-9351-7d31-aca6-3766ad24c2e0,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t116,My promo code says 'invalid' even though I just got the newsletter.,account_help,account_help,"The issue is a rejected promo code at checkout, which falls under the account_help rule for account-linked actions.",01a07895-963a-75a1-a4ff-949da9cdcbfd,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t117,"Receipt email says I bought it, but the order isn't showing in my account.",account_help,account_help,"The customer reports that the order is not appearing in their account despite a receipt email, which matches the rule for account_help (missing order record in account history).",01a07895-98e2-7f62-94b4-147c5a6e062b,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t118,Got a receipt by email but the order isn't in my account's order history.,account_help,account_help,"The user reports that an order receipt was received via email but the order does not appear in their account history, which matches the disambiguation rule for account_help (missing order record in account history).",01a07895-9b42-7fb3-bab3-dd27bcad25e9,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t119,Email says my purchase went through but I don't see the order in my account.,account_help,account_help,"The customer cannot see the order in their account despite a confirmation email, which matches the rule for account_help (missing order record in account history).",01a07895-9e4e-7063-905c-6fb133286991,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t120,Do you guys ship to Canada? Couldn't find it on the FAQ page.,other,other,"The ticket asks about shipping availability to Canada, which is a general inquiry not fitting order status, refund request, product issue, or account help.",01a07895-a0f3-7a42-ac12-4b26de222a08,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t121,Quick question — do you ship to Canada?,other,other,"The inquiry asks about shipping availability to Canada, which is a general question not related to a specific order, refund, product issue, or account assistance.",01a07895-a3b8-7d92-99d6-af582b81395f,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t122,Couldn't find shipping info on the site. Do you ship to Canada?,other,other,"The customer is asking a general question about shipping availability to Canada, which does not fit order status, refund request, product issue, or account help.",01a07895-a653-7561-a9cc-8e10ea1c8ea7,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t123,Just wanted to say the customer service rep I spoke to yesterday was amazing. Thank you!,other,other,"The message is a compliment/feedback, not a request about order status, refund, product issue, or account help.",01a07895-a90b-7220-a584-9b22fb2127cd,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t124,Big thanks to your customer service team — yesterday's rep was great!,other,other,"The message is a thank‑you/feedback note, not a request about orders, refunds, product problems, or account help.",01a07895-abb5-74c1-b18d-192d318b770c,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t125,The rep I worked with yesterday was wonderful — please pass along my thanks.,other,other,"The message is a thank‑you note for a representative, which does not fit order status, refund, product issue, or account help.",01a07895-ae2f-7a21-b0d6-14c880f2cd16,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t126,Is the red version of SKU-1140 back in stock?,other,other,"The inquiry asks about product availability (stock status), which does not fit order status, refund request, product issue, or account help categories.",01a07895-b0a3-7331-96bd-07c5b7e3406e,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t127,Restock alert? When will SKU-1140 in red be back?,other,other,"The customer is asking about product availability (restock timing), which does not fit order status, refund request, product issue, or account help.",01a07895-b354-70e2-9f2e-b22a548377e0,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t128,Looking for the red SKU-1140 — is it available again yet?,other,other,"The ticket asks about product availability, which doesn't fit order status, refund request, product issue, or account help.",01a07895-b5e3-79b3-aa3e-c39a6e8c5448,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t129,Do you offer a student discount? Couldn't find one at checkout.,other,other,"The ticket asks about the availability of a student discount, which is a general inquiry not related to order status, refund, product issues, or account help.",01a07895-b846-7740-988e-4dac5c0fc6ae,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t130,Any student-discount option? Didn't see one in checkout.,other,other,"The customer is asking a general question about the availability of a student discount, which does not fit order status, refund request, product issue, or account help categories.",01a07895-bc57-7793-a00a-180f533cfa54,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t131,Is there a student discount on your store?,other,other,"The inquiry asks about a student discount, which is a general question not related to order status, refund, product issues, or account assistance.",01a07895-c003-7850-a8d8-6c17a00b580d,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t132,When's your next sale? My birthday is coming up and I'd love to splurge.,other,other,"The ticket asks about upcoming sales, which doesn't fit order status, refund request, product issue, or account help.",01a07895-c25e-78a0-ae93-298eb1b87777,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t133,Got any sales coming up? Birthday is around the corner.,other,other,"The customer is asking about upcoming sales, which doesn't fit order status, refund request, product issue, or account help.",01a07895-c4b6-7461-bdb2-789651139e00,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t134,When does your next sale start? Want to time a big purchase.,other,other,"The customer is asking about future sales timing, which doesn't fit order status, refund request, product issue, or account help.",01a07895-c6f6-76a3-941c-db3b8eea23f9,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t135,Do you have a sustainability report or info on where your products are sourced?,other,other,"The inquiry asks for a sustainability report or sourcing information, which does not pertain to order status, refunds, product defects, or account assistance. It fits the 'other' category for general questions.",01a07895-c906-7610-afd9-a1cd7df6f07c,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t136,Where do you source your products from? Curious about sustainability.,other,other,"The inquiry is about product sourcing and sustainability, which doesn't fit order status, refund request, product issue, or account help.",01a07895-cb42-7ec0-9cbc-b8ce9655c14f,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t137,Any sustainability info available for your products?,other,other,"The request asks for sustainability information about products, which does not fit order status, refund request, product issue, or account help categories.",01a07895-cdb4-7fa3-abab-15a52b925538,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t138,Can I bulk-order 50 units? Looking for B2B pricing.,other,other,"The request is about bulk ordering and B2B pricing, which does not fit order status, refund, product issue, or account help categories.",01a07895-cfc0-7251-9062-535dcf2bafe6,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t139,Need 50 units — do you offer B2B pricing?,other,other,"The request is about B2B pricing for a bulk purchase, which does not fit order status, refund, product issue, or account help categories.",01a07895-d212-7e92-a2c3-eccd8587a873,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t140,"Bulk order question — 50 units, any volume discount?",other,other,"The ticket asks about volume discounts for a bulk order, which doesn't fit order status, refund request, product issue, or account help categories.",01a07895-d46b-7c70-bc3b-968a094d69a8,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t141,Why is shipping so expensive? Just feedback — not asking about a specific order.,other,other,"The ticket is a general feedback question about shipping costs, not about a specific order, refund, product issue, or account help.",01a07895-d6a1-70b3-9fad-7c3a2cb22b75,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t142,Your shipping prices are wild. Just sharing feedback.,other,other,"The message is general feedback about shipping prices, not a request for order status, refund, product issue, or account assistance.",01a07895-d8d0-7c92-b3f5-04e61b23329c,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t143,"Shipping costs feel really high. Just venting, not about a specific order.",other,other,"The ticket is a general complaint about shipping costs, not tied to a specific order, refund, product issue, or account problem.",01a07895-dabc-7742-99c9-e51247908cf5,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t144,Are the AirPods you sell authentic Apple products?,other,other,"The customer is asking a general question about product authenticity, which does not fit order status, refund request, product issue, or account help.",01a07895-dcf1-7c30-bc6e-24ff6b948c15,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t145,"Just want to make sure — the AirPods on your store are genuine Apple, right?",other,other,"The customer is asking a general question about product authenticity, which does not fit order status, refund request, product issue, or account help.",01a07895-df7e-72c0-aaf5-78d1ebd117b6,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t146,Are these AirPods real Apple gear or knock-offs?,other,other,"The ticket asks about product authenticity, which doesn't fit order status, refund request, product issue (defect), or account help. It is a general product question, so it falls under 'other'.",01a07895-e1ee-7ee0-ba6b-7f038c7d82b1,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t147,Do you sell gift cards? Couldn't find them anywhere on the site.,other,other,"The customer is asking a general question about whether the store sells gift cards, which does not fit order status, refund request, product issue, or account help.",01a07895-e47c-7620-bcb9-7fb8e7a570a4,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t148,Any gift cards available? Don't see them in the menu.,other,other,"The customer is asking about the availability of gift cards, which doesn't fit order status, refund request, product issue, or account help.",01a07895-e694-7833-996a-ada727818570,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
t149,Do you offer gift cards?,other,other,"The inquiry asks about the availability of gift cards, which is a general question not related to order status, refunds, product issues, or account assistance.",01a07895-e8ca-73b1-aba3-cc2142eed386,True,improved,account-workflow-v2,0cb930849184049679707345f4922e1e9206f64da7525ea38be76f6715a62d86,openai/gpt-oss-120b
