id,ticket_text,true_category,predicted_category,reasoning,langsmith_run_id,correct,run_name,prompt_version,prompt_sha256,model
t082,Pillow is much smaller than the photos. Misleading.,product_issue,product_issue,"The customer is complaining that the pillow received does not match the advertised size, indicating a problem with the product's description or condition.",01a07862-39f9-7323-8c27-d805832976dc,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t083,"Got the pillow, it's tiny compared to the photos on the site.",product_issue,product_issue,"The customer reports that the received pillow does not match the size shown in the photos, indicating a problem with the product's description or condition.",01a07862-3c5c-70a1-9eef-729109379256,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t084,The blender stopped working after 3 days. Can I get a replacement?,product_issue,product_issue,"The customer reports a defective product (blender stopped working) and asks for a replacement, which falls under product_issue.",01a07862-3ebc-7903-a55b-ec29646f78ee,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t085,"Blender died after three days of use. Replacement, please.",product_issue,product_issue,"The customer reports a defective product (blender stopped working) and requests a replacement, which falls under product_issue.",01a07862-40e5-7c71-a148-4ff3667613e0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t086,My blender stopped working three days in — can you send a replacement?,product_issue,product_issue,"The customer reports a defective product (blender stopped working) and requests a replacement, which falls under product_issue.",01a07862-4367-7600-b080-afbcc4d48638,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t087,Item smells strongly of chemicals — definitely not okay to use around food.,product_issue,product_issue,"The customer reports a problem with the product's condition (strong chemical smell), which falls under product_issue.",01a07862-45f0-7540-8ebe-c8ad649445c0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t088,Strong chemical smell on the item. I wouldn't use this around food.,product_issue,product_issue,"The customer reports a problem with the product's condition (strong chemical smell), which falls under product_issue.",01a07862-4858-78d0-bb5b-13f0286dce0a,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t089,Whatever you sent reeks of chemicals. Not food-safe.,product_issue,product_issue,"The customer is complaining that the product they received is not safe (chemical smell, not food‑safe), which is a problem with the item itself.",01a07862-4ab4-7fa2-a2bd-336d3b978ce2,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t090,I can't log into my account — it keeps saying my password is wrong even after I reset it.,account_help,account_help,"The user cannot log in and password reset didn't work, which is an account help issue.",01a07862-595a-7a00-ae44-ff2c5398f8de,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t091,Password reset didn't help — still can't log in.,account_help,account_help,"The user is unable to log in after a password reset, which is an account assistance issue.",01a07862-5b84-74c0-9a9b-34dc6bc67052,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t092,Login keeps saying wrong password even though I just reset it. Help.,account_help,account_help,"The user is having trouble logging in after resetting password, which falls under account help.",01a07862-5db2-7322-860d-5b0770a1d3a6,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t093,How do I update the credit card on file? I don't see the option anywhere in settings.,account_help,account_help,"The user is asking how to update the credit card on file, which is a change to payment method within their account.",01a07862-5feb-7462-ae59-17074b1209f4,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t094,I need to change my saved card. Can't find the setting.,account_help,account_help,"The user wants to change their saved card, which is a payment method change, falling under account_help.",01a07862-6256-7a52-8060-0f24fd59f0cc,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t095,Where do I update my credit card info? Settings don't show it.,account_help,account_help,"The user is asking how to update their credit card information, which is a change to their account/payment method.",01a07862-648d-7ae0-8f52-34586ab42e62,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t096,Please remove my old shipping address. I moved last month and don't want stuff going there.,account_help,account_help,"The user is requesting to update their shipping address, which falls under account help.",01a07862-671e-7543-bfbb-74a196275b63,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t097,Drop my old shipping address from my account. Just moved.,account_help,account_help,"The user wants to remove an old shipping address from their account, which is a request related to account management.",01a07862-6944-75b1-a401-5e0f5101c099,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t098,Could you delete my previous shipping address? I don't want things sent there.,account_help,account_help,"The user is requesting to delete a previous shipping address, which is a change to account information.",01a07862-6b68-79e3-9fcc-f802723c6d9d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t099,I keep getting 2FA codes I didn't request. Is someone trying to access my account?,account_help,account_help,"The user is experiencing unexpected two‑factor authentication codes, indicating a problem with account access/security, which falls under account_help.",01a07862-6d7e-78d2-8121-863e1e961316,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t100,2FA codes are showing up that I didn't ask for. Should I be worried?,account_help,account_help,"The user is concerned about unexpected 2FA codes, which relates to account security and login issues.",01a07862-702e-78b3-86eb-d3a71b10f3ba,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t101,Random 2FA codes are arriving by SMS. I didn't request any.,account_help,account_help,"The user reports unexpected two-factor authentication codes via SMS, which relates to account security and login processes, fitting the 'account_help' category.",01a07862-733c-7260-af27-70fc10a3433f,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t102,The website won't let me check out — it keeps logging me out mid-payment.,account_help,account_help,"The user is experiencing a problem during checkout where they are logged out, which relates to login/account functionality.",01a07862-75a1-7e20-af34-682e113a0148,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t103,Site logs me out every time I try to pay.,account_help,account_help,"The user reports a technical problem with being logged out during payment, which relates to account access and payment method handling.",01a07862-792d-73f1-88c2-5ae6753a15c0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t104,Can't finish my purchase — keeps signing me out at the payment step.,account_help,account_help,"The user is unable to complete a purchase because they are being signed out at the payment step, which is a login/account access issue.",01a07862-7cc3-7e23-bbd5-c8ffd33128f2,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t105,Your app keeps crashing whenever I try to view my order history.,account_help,other,"The issue is about the app crashing when accessing order history, which is a technical problem not covered by the defined categories.",01a07862-7f92-7622-93a9-f042272b577e,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t106,App crashes every time I open my order history.,account_help,other,"The issue is about the app crashing when accessing order history, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-82de-7171-abf6-ebe8d4b944bc,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t107,Whenever I tap on my orders the app force-closes.,account_help,other,"The issue is about the app crashing when accessing orders, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-8555-7f12-be79-46ae815c048a,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t108,I forgot which email I used to sign up. How do I find my old account?,account_help,account_help,"The user is asking how to locate their account because they forgot the email used to sign up, which falls under account help (login/email recovery).",01a07862-888b-7672-913f-793580849028,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t109,Don't remember which email my account is under. How do I look it up?,account_help,account_help,"The user is asking how to find the email associated with their account, which is a request for help with account information.",01a07862-8ab9-7cb2-b254-04f03322278d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t110,Lost track of the email I signed up with — can you help me find the account?,account_help,account_help,"The user is asking for help locating the email associated with their account, which falls under account assistance.",01a07862-8d75-7e63-b40a-3d8289c3ae8e,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t111,Need to change my account email to a different address — old one is dead.,account_help,account_help,"The request is to change the email address associated with the account, which falls under account help.",01a07862-8f90-7982-9373-3def0084e4fe,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t112,Old email is gone — please switch my account to my new email.,account_help,account_help,"The user is requesting to change the email associated with their account, which falls under account help (login/password/email changes).",01a07862-919b-7142-932d-77bdb2eaeb2d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t113,My signup email is dead. I want to switch the account to a new one.,account_help,account_help,"The user is requesting to change the email associated with their account, which falls under account help.",01a07862-93bf-7012-b14d-548ce4d9b321,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t114,The discount code from your newsletter won't apply at checkout. Says 'invalid'.,account_help,other,"The issue concerns a discount code not applying, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-95f5-71b0-942c-56c3228f18d8,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t115,Newsletter promo code is being rejected at checkout as invalid.,account_help,other,"The issue concerns a promo code being rejected at checkout, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-98c4-7fe1-8da7-9c7842217036,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t116,My promo code says 'invalid' even though I just got the newsletter.,account_help,other,"The issue concerns a promo code being invalid, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-9b88-7001-8353-2c96df2a3c4d,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t117,"Receipt email says I bought it, but the order isn't showing in my account.",account_help,order_status,"The user is asking about a missing order in their account despite having a receipt, which pertains to tracking or locating an order.",01a07862-9e57-7821-ab3f-e03222f04215,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t118,Got a receipt by email but the order isn't in my account's order history.,account_help,order_status,"The customer is concerned that an order they received a receipt for does not appear in their account's order history, indicating a question about the status or visibility of the order.",01a07862-a122-7f53-9fd2-20d56396167e,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t119,Email says my purchase went through but I don't see the order in my account.,account_help,order_status,"The customer reports that their purchase was confirmed but the order is not visible in their account, indicating a question about order visibility/status.",01a07862-a492-7282-a729-0e821367c12b,False,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t120,Do you guys ship to Canada? Couldn't find it on the FAQ page.,other,other,"The ticket asks about shipping availability to Canada, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-a710-7280-bf72-176c3804fb33,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t121,Quick question — do you ship to Canada?,other,other,"The user is asking a general question about shipping destinations, which does not fit order status, refund request, product issue, or account help.",01a07862-a974-7d91-8c88-b538899e3a81,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t122,Couldn't find shipping info on the site. Do you ship to Canada?,other,other,"The ticket asks about shipping availability to Canada, which is a general question not fitting order status, refund, product issue, or account help.",01a07862-abaf-7c90-add5-57c65f7e6ed0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t123,Just wanted to say the customer service rep I spoke to yesterday was amazing. Thank you!,other,other,"The message is a positive feedback about a customer service representative, which does not fit order status, refund request, product issue, or account help categories.",01a07862-ae5e-7500-a1eb-d97180dc016d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t124,Big thanks to your customer service team — yesterday's rep was great!,other,other,"The message is a thank‑you note/feedback, not a request about orders, refunds, product problems, or account help.",01a07862-b08e-7190-85a3-3c18030a5be0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t125,The rep I worked with yesterday was wonderful — please pass along my thanks.,other,other,"The message is a thank‑you note for a representative, which does not relate to order status, refunds, product issues, or account help.",01a07862-b2f5-7932-9539-78ec5d609fdd,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t126,Is the red version of SKU-1140 back in stock?,other,other,"The inquiry asks about product stock availability, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-b588-7d13-971c-93259c1c42a0,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t127,Restock alert? When will SKU-1140 in red be back?,other,other,"The ticket asks about restocking a specific SKU, which is a general product availability question and does not fit order status, refund, product issue, or account help categories.",01a07862-b85d-7d81-b677-2585b9d99d16,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t128,Looking for the red SKU-1140 — is it available again yet?,other,other,"The customer is asking about product availability, which doesn't fit order status, refund request, product issue, or account help.",01a07862-bad6-73a1-9df3-87678088ec8e,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t129,Do you offer a student discount? Couldn't find one at checkout.,other,other,"The inquiry is about a potential discount, which doesn't fit order status, refund request, product issue, or account help.",01a07862-beca-7e91-8bed-81726da096e8,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t130,Any student-discount option? Didn't see one in checkout.,other,other,"The ticket asks about a student discount, which doesn't fit order status, refund request, product issue, or account help.",01a07862-c11d-7983-9a9b-2312ac37fef4,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t131,Is there a student discount on your store?,other,other,"The query asks about a student discount, which is a general question not related to order status, refunds, product issues, or account help.",01a07862-c415-72d3-9439-c9190fe4f0f9,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t132,When's your next sale? My birthday is coming up and I'd love to splurge.,other,other,"The ticket asks about upcoming sales, which doesn't fit order status, refund request, product issue, or account help.",01a07862-c647-7a20-ae6b-753d7603da7c,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t133,Got any sales coming up? Birthday is around the corner.,other,other,"The customer is asking about upcoming sales, which does not fit order status, refund request, product issue, or account help.",01a07862-c8c0-7210-b19c-25a45d2d386f,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t134,When does your next sale start? Want to time a big purchase.,other,other,"The ticket asks about upcoming sales timing, which doesn't fit order status, refund request, product issue, or account help.",01a07862-cb27-74f3-9c6a-bffcb4ee296d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t135,Do you have a sustainability report or info on where your products are sourced?,other,other,"The request is for information about sustainability and product sourcing, which does not fit order status, refund, product issue, or account help categories.",01a07862-cd85-7330-8f77-7300c47e3e6d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t136,Where do you source your products from? Curious about sustainability.,other,other,"The inquiry is about product sourcing and sustainability, which does not fit order status, refund request, product issue, or account help categories.",01a07862-cfd7-7d90-adc2-38594fb0475b,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t137,Any sustainability info available for your products?,other,other,"The request asks for sustainability information about products, which does not fit order status, refund, product issue, or account help categories.",01a07862-d26a-7a91-a5f2-9e54d695ec83,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t138,Can I bulk-order 50 units? Looking for B2B pricing.,other,other,"The request is about bulk ordering and B2B pricing, which doesn't fit order status, refund, product issue, or account help.",01a07862-d4ae-7c72-8722-bdc9c0bc2cf7,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t139,Need 50 units — do you offer B2B pricing?,other,other,"The request is about B2B pricing for a bulk purchase, which doesn't fit order status, refund, product issue, or account help categories.",01a07862-d6f2-7861-bf6e-65abf8734135,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t140,"Bulk order question — 50 units, any volume discount?",other,other,"The ticket asks about volume discounts for a bulk order, which doesn't fit order status, refund request, product issue, or account help categories.",01a07862-d9df-79c0-89d4-b5ad5d72a371,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t141,Why is shipping so expensive? Just feedback — not asking about a specific order.,other,other,"The ticket is a general feedback about shipping cost, not about a specific order, refund, product issue, or account help.",01a07862-dc81-79c3-8d4f-e3ab02ed99d1,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t142,Your shipping prices are wild. Just sharing feedback.,other,other,"The message is general feedback about shipping prices, not a request for order status, refund, product issue, or account assistance.",01a07862-ded6-7f82-8b1c-c21be1f9c622,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t143,"Shipping costs feel really high. Just venting, not about a specific order.",other,other,"The message is a general complaint about shipping costs, not tied to a specific order, refund, product issue, or account problem.",01a07862-e149-71d0-b899-51fc3ea00f1d,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t144,Are the AirPods you sell authentic Apple products?,other,other,"The query asks about product authenticity, which doesn't fit order status, refund request, product issue, or account help.",01a07862-e3d0-71f2-874e-faa6a1eb2a10,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t145,"Just want to make sure — the AirPods on your store are genuine Apple, right?",other,other,"The customer is asking a general question about product authenticity, which does not fit order status, refund request, product issue, or account help.",01a07862-e6ee-7fa0-a745-eeb2ab48261e,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t146,Are these AirPods real Apple gear or knock-offs?,other,other,"The ticket asks about product authenticity, which doesn't fit order status, refund request, product issue, or account help. It is a general product question, so it falls under 'other'.",01a07862-ea23-7f13-95a5-7630ecdb1662,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t147,Do you sell gift cards? Couldn't find them anywhere on the site.,other,other,"The inquiry is about whether the store offers gift cards, which is a general question not related to order status, refunds, product issues, or account assistance.",01a07862-ece2-7833-8d57-7d1fa6467a93,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t148,Any gift cards available? Don't see them in the menu.,other,other,"The ticket asks about the availability of gift cards, which doesn't fit order status, refund request, product issue, or account help categories. It is a general inquiry.",01a07862-ef97-7ab2-bcea-327201a6ce57,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
t149,Do you offer gift cards?,other,other,"The inquiry asks about the availability of gift cards, which is a general question about services offered and does not fit order status, refund request, product issue, or account help.",01a07862-f22e-79f3-92e9-de49861b6607,True,baseline,instructor-original-v1,b844ae4e1d366bbd42960e01d98bfe27c94b6a63ace9d33c31d385a3675cd0e6,openai/gpt-oss-120b
